,rnaspider
00445_r1feb2024_0085745.pdb,0.0
00289_dnfs_0237973.pdb,0.0
00271_dnfs_0220437.pdb,0.0
00390_r1feb2024_0031162.pdb,0.0
00345_dnfs_0294116.pdb,0.0
00198_dnfs_0147456.pdb,0.0
00123_dnfs_0072582.pdb,0.0
00415_r1feb2024_0055488.pdb,0.0
00236_dnfs_0185459.pdb,0.0
00373_r1feb2024_0013354.pdb,0.0
00323_dnfs_0272614.pdb,0.0
00270_dnfs_0219177.pdb,0.0
00444_r1feb2024_0084917.pdb,0.0
00344_dnfs_0292960.pdb,0.0
00288_dnfs_0237157.pdb,0.0
00085_dnfs_0034461.pdb,0.0
00117_dnfs_0066315.pdb,0.0
00292_dnfs_0241210.pdb,0.0
00089_dnfs_0037839.pdb,0.0
00094_dnfs_0043305.pdb,0.0
00053_dnfs_0002499.pdb,0.0
00381_r1feb2024_0022017.pdb,0.0
00379_r1feb2024_0019386.pdb,0.0
00299_dnfs_0248453.pdb,0.0
00379_r1feb2024_0020053.pdb,0.0
00357_okr6d_0000114.pdb,0.0
00396_r1feb2024_0036861.pdb,0.0
00170_dnfs_0119808.pdb,0.0
00129_dnfs_0077973.pdb,0.0
00414_r1feb2024_0054543.pdb,0.0
00401_r1feb2024_0041502.pdb,0.0
00367_r1feb2024_0007387.pdb,0.0
00326_dnfs_0275802.pdb,0.0
00232_dnfs_0180973.pdb,0.0
00063_dnfs_0012513.pdb,0.0
00166_dnfs_0115751.pdb,0.0
00445_r1feb2024_0085608.pdb,0.0
00210_dnfs_0159368.pdb,0.0
00211_dnfs_0160752.pdb,0.0
00119_dnfs_0068339.pdb,0.0
00056_dnfs_0004836.pdb,0.0
00434_r1feb2024_0075092.pdb,0.0
00400_r1feb2024_0041089.pdb,0.0
00150_dnfs_0099261.pdb,0.0
00411_r1feb2024_0051981.pdb,0.0
00388_r1feb2024_0028582.pdb,0.0
00071_dnfs_0019937.pdb,0.0
00253_dnfs_0202633.pdb,0.0
00244_dnfs_0193690.pdb,0.0
00287_dnfs_0236028.pdb,0.0
00073_dnfs_0022703.pdb,0.0
00134_dnfs_0083757.pdb,0.0
00144_dnfs_0092873.pdb,0.0
00441_r1feb2024_0081644.pdb,0.0
00136_dnfs_0085384.pdb,0.0
00228_dnfs_0177325.pdb,0.0
00377_r1feb2024_0017386.pdb,0.0
00436_r1feb2024_0076814.pdb,0.0
00443_r1feb2024_0083607.pdb,0.0
00051_dnfs_0000073.pdb,0.0
00386_r1feb2024_0026296.pdb,0.0
00055_dnfs_0004567.pdb,0.0
00437_r1feb2024_0077565.pdb,0.0
00445_r1feb2024_0085571.pdb,0.0
00102_dnfs_0050959.pdb,0.0
00385_r1feb2024_0025663.pdb,0.0
00061_dnfs_0010796.pdb,0.0
00105_dnfs_0054014.pdb,0.0
00278_dnfs_0227690.pdb,0.0
00435_r1feb2024_0076109.pdb,0.0
00102_dnfs_0051023.pdb,0.0
00189_dnfs_0138781.pdb,0.0
00421_r1feb2024_0061216.pdb,0.0
00219_dnfs_0168273.pdb,0.0
00121_dnfs_0070403.pdb,0.0
00375_r1feb2024_0015872.pdb,0.0
00438_r1feb2024_0079096.pdb,0.0
00162_dnfs_0111800.pdb,0.0
00428_r1feb2024_0068894.pdb,0.0
00215_dnfs_0164436.pdb,0.0
00374_r1feb2024_0014935.pdb,0.0
00370_r1feb2024_0010483.pdb,0.0
00435_r1feb2024_0075721.pdb,0.0
00255_dnfs_0204599.pdb,0.0
00268_dnfs_0216997.pdb,0.0
00441_r1feb2024_0082089.pdb,0.0
00413_r1feb2024_0053355.pdb,0.0
00144_dnfs_0093192.pdb,0.0
00056_dnfs_0005441.pdb,0.0
00257_dnfs_0206680.pdb,0.0
00324_dnfs_0273208.pdb,0.0
00127_dnfs_0076013.pdb,0.0
00446_r1feb2024_0086491.pdb,0.0
00259_dnfs_0208275.pdb,0.0
00069_dnfs_0018150.pdb,0.0
00253_dnfs_0202265.pdb,0.0
00342_dnfs_0291746.pdb,0.0
00261_dnfs_0210694.pdb,0.0
00385_r1feb2024_0026004.pdb,0.0
00305_dnfs_0254032.pdb,0.0
00175_dnfs_0124456.pdb,0.0
00181_dnfs_0130749.pdb,0.0
00307_dnfs_0256622.pdb,0.0
00348_dnfs_0297765.pdb,0.0
00409_r1feb2024_0049604.pdb,0.0
00210_dnfs_0159100.pdb,0.0
00141_dnfs_0090267.pdb,0.0
00109_dnfs_0058426.pdb,0.0
00439_r1feb2024_0079482.pdb,0.0
00336_dnfs_0284850.pdb,0.0
00232_dnfs_0181347.pdb,0.0
00307_dnfs_0256081.pdb,0.0
00377_r1feb2024_0017616.pdb,0.0
00282_dnfs_0230941.pdb,0.0
00101_dnfs_0049907.pdb,0.0
00389_r1feb2024_0029807.pdb,0.0
00094_dnfs_0043306.pdb,0.0
00060_dnfs_0009362.pdb,0.0
00334_dnfs_0283658.pdb,0.0
00075_dnfs_0024435.pdb,0.0
00385_r1feb2024_0025775.pdb,0.0
00213_dnfs_0162370.pdb,0.0
00225_dnfs_0174475.pdb,0.0
00075_dnfs_0023838.pdb,0.0
00163_dnfs_0112185.pdb,0.0
00426_r1feb2024_0066928.pdb,0.0
00077_dnfs_0026712.pdb,0.0
00118_dnfs_0066864.pdb,0.0
00157_dnfs_0106317.pdb,0.0
00226_dnfs_0175285.pdb,0.0
00391_r1feb2024_0031535.pdb,0.0
00376_r1feb2024_0016935.pdb,0.0
00063_dnfs_0012541.pdb,0.0
00083_dnfs_0032482.pdb,0.0
00393_r1feb2024_0033932.pdb,0.0
00079_dnfs_0028235.pdb,0.0
00439_r1feb2024_0079699.pdb,0.0
00365_r1feb2024_0005194.pdb,0.0
00425_r1feb2024_0065769.pdb,0.0
00261_dnfs_0210565.pdb,0.0
00356_dnfs_0304965.pdb,0.0
00109_dnfs_0058432.pdb,0.0
00066_dnfs_0015221.pdb,0.0
00419_r1feb2024_0059315.pdb,0.0
00147_dnfs_0096232.pdb,0.0
00055_dnfs_0004486.pdb,0.0
00106_dnfs_0055394.pdb,0.0
00199_dnfs_0148277.pdb,0.0
00250_dnfs_0199631.pdb,0.0
00094_dnfs_0043555.pdb,0.0
00181_dnfs_0130405.pdb,0.0
00328_dnfs_0277302.pdb,0.0
00121_dnfs_0070188.pdb,0.0
00199_dnfs_0147873.pdb,0.0
00389_r1feb2024_0029477.pdb,0.0
00414_r1feb2024_0055039.pdb,0.0
00127_dnfs_0076127.pdb,0.0
00092_dnfs_0041100.pdb,0.0
00279_dnfs_0227872.pdb,0.0
00083_dnfs_0032723.pdb,0.0
00345_dnfs_0294719.pdb,0.0
00263_dnfs_0212425.pdb,0.0
00072_dnfs_0020935.pdb,0.0
00368_r1feb2024_0008785.pdb,0.0
00138_dnfs_0087712.pdb,0.0
00284_dnfs_0233281.pdb,0.0
00153_dnfs_0101955.pdb,0.0
00390_r1feb2024_0031041.pdb,0.0
00369_r1feb2024_0009793.pdb,0.0
00401_r1feb2024_0041667.pdb,0.0
00385_r1feb2024_0025378.pdb,0.0
00141_dnfs_0090635.pdb,0.0
00219_dnfs_0168205.pdb,0.0
00352_dnfs_0301714.pdb,0.0
00446_r1feb2024_0086340.pdb,0.0
00173_dnfs_0122621.pdb,0.0
00184_dnfs_0133413.pdb,0.0
00186_dnfs_0135019.pdb,0.0
00053_dnfs_0001997.pdb,0.0
00210_dnfs_0159731.pdb,0.0
00281_dnfs_0230788.pdb,0.0
00205_dnfs_0154425.pdb,0.0
00308_dnfs_0257156.pdb,0.0
00437_r1feb2024_0077678.pdb,0.0
00444_r1feb2024_0085053.pdb,0.0
00332_dnfs_0281187.pdb,0.0
00113_dnfs_0062257.pdb,0.0
00226_dnfs_0175678.pdb,0.0
00234_dnfs_0183563.pdb,0.0
00203_dnfs_0152383.pdb,0.0
00106_dnfs_0055216.pdb,0.0
00391_r1feb2024_0031725.pdb,0.0
00357_okr6d_0000110.pdb,0.0
00234_dnfs_0183796.pdb,0.0
00418_r1feb2024_0058585.pdb,0.0
00203_dnfs_0152117.pdb,0.0
00407_r1feb2024_0047809.pdb,0.0
00380_r1feb2024_0020763.pdb,0.0
00416_r1feb2024_0056431.pdb,0.0
00053_dnfs_0002800.pdb,0.0
00275_dnfs_0223976.pdb,0.0
00445_r1feb2024_0086011.pdb,0.0
00117_dnfs_0066695.pdb,0.0
00284_dnfs_0233128.pdb,0.0
00442_r1feb2024_0082324.pdb,0.0
00328_dnfs_0277196.pdb,0.0
00176_dnfs_0125120.pdb,0.0
00109_dnfs_0058455.pdb,0.0
00380_r1feb2024_0020210.pdb,0.0
00443_r1feb2024_0084090.pdb,0.0
00113_dnfs_0062167.pdb,0.0
00425_r1feb2024_0065433.pdb,0.0
00155_dnfs_0103876.pdb,0.0
00089_dnfs_0038624.pdb,0.0
00058_dnfs_0007365.pdb,0.0
00435_r1feb2024_0075381.pdb,0.0
00116_dnfs_0065356.pdb,0.0
00192_dnfs_0141194.pdb,0.0
00137_dnfs_0086662.pdb,0.0
00240_dnfs_0189254.pdb,0.0
00254_dnfs_0203190.pdb,0.0
00423_r1feb2024_0063859.pdb,0.0
00234_dnfs_0183096.pdb,0.0
00441_r1feb2024_0081283.pdb,0.0
00111_dnfs_0060772.pdb,0.0
00245_dnfs_0194709.pdb,0.0
00146_dnfs_0094887.pdb,0.0
00255_dnfs_0204092.pdb,0.0
00374_r1feb2024_0014682.pdb,0.0
00135_dnfs_0084015.pdb,0.0
00145_dnfs_0093852.pdb,0.0
00368_r1feb2024_0008896.pdb,0.0
00361_r1feb2024_0001799.pdb,0.0
00244_dnfs_0192856.pdb,0.0
00345_dnfs_0294063.pdb,0.0
00361_r1feb2024_0002091.pdb,0.0
00398_r1feb2024_0038243.pdb,0.0
00208_dnfs_0157703.pdb,0.0
00428_r1feb2024_0069001.pdb,0.0
00093_dnfs_0042281.pdb,0.0
00444_r1feb2024_0085113.pdb,0.0
00424_r1feb2024_0064509.pdb,0.0
00372_r1feb2024_0013161.pdb,0.0
00393_r1feb2024_0033297.pdb,0.0
00114_dnfs_0063670.pdb,0.0
00430_r1feb2024_0070949.pdb,0.0
00081_dnfs_0030402.pdb,0.0
00159_dnfs_0108212.pdb,0.0
00217_dnfs_0166520.pdb,0.0
00401_r1feb2024_0041589.pdb,0.0
00090_dnfs_0039354.pdb,0.0
00067_dnfs_0015898.pdb,0.0
00446_r1feb2024_0087176.pdb,0.0
00239_dnfs_0188564.pdb,0.0
00066_dnfs_0015547.pdb,0.0
00075_dnfs_0024431.pdb,0.0
00149_dnfs_0098128.pdb,0.0
00412_r1feb2024_0052972.pdb,0.0
00083_dnfs_0031861.pdb,0.0
00274_dnfs_0223396.pdb,0.0
00397_r1feb2024_0037504.pdb,0.0
00408_r1feb2024_0048919.pdb,0.0
00224_dnfs_0173211.pdb,0.0
00174_dnfs_0123228.pdb,0.0
00096_dnfs_0044847.pdb,0.0
00443_r1feb2024_0083767.pdb,0.0
00236_dnfs_0185082.pdb,0.0
00423_r1feb2024_0063473.pdb,0.0
00370_r1feb2024_0011116.pdb,0.0
00121_dnfs_0069968.pdb,0.0
00186_dnfs_0135533.pdb,0.0
00210_dnfs_0159190.pdb,0.0
00437_r1feb2024_0077818.pdb,0.0
00361_r1feb2024_0001404.pdb,0.0
00215_dnfs_0164366.pdb,0.0
00390_r1feb2024_0030239.pdb,0.0
00139_dnfs_0088179.pdb,0.0
00089_dnfs_0038130.pdb,0.0
00368_r1feb2024_0008204.pdb,0.0
00437_r1feb2024_0077777.pdb,0.0
00297_dnfs_0246432.pdb,0.0
00198_dnfs_0147127.pdb,0.0
00212_dnfs_0161803.pdb,0.0
00249_dnfs_0197930.pdb,0.0
00130_dnfs_0079244.pdb,0.0
00446_r1feb2024_0087170.pdb,0.0
00350_dnfs_0299152.pdb,0.0
00199_dnfs_0148640.pdb,0.0
00111_dnfs_0060766.pdb,0.0
00425_r1feb2024_0065401.pdb,0.0
00106_dnfs_0054856.pdb,0.0
00369_r1feb2024_0009941.pdb,0.0
00444_r1feb2024_0084947.pdb,0.0
00435_r1feb2024_0075209.pdb,0.0
00445_r1feb2024_0085599.pdb,0.0
00392_r1feb2024_0032624.pdb,0.0
00188_dnfs_0136866.pdb,0.0
00379_r1feb2024_0020166.pdb,0.0
00242_dnfs_0191354.pdb,0.0
00150_dnfs_0099276.pdb,0.0
00418_r1feb2024_0058494.pdb,0.0
00163_dnfs_0112301.pdb,0.0
00428_r1feb2024_0068830.pdb,0.0
00077_dnfs_0026297.pdb,0.0
00250_dnfs_0199590.pdb,0.0
00073_dnfs_0022467.pdb,0.0
00425_r1feb2024_0065857.pdb,0.0
00439_r1feb2024_0079588.pdb,0.0
00441_r1feb2024_0082047.pdb,0.0
00357_okr5d_0000037.pdb,0.0
00113_dnfs_0061907.pdb,0.0
00251_dnfs_0200083.pdb,0.0
00422_r1feb2024_0062979.pdb,0.0
00310_dnfs_0259589.pdb,0.0
00380_r1feb2024_0020758.pdb,0.0
00178_dnfs_0126913.pdb,0.0
00099_dnfs_0048049.pdb,0.0
00338_dnfs_0287512.pdb,0.0
00439_r1feb2024_0079773.pdb,0.0
00160_dnfs_0109654.pdb,0.0
00245_dnfs_0194036.pdb,0.0
00391_r1feb2024_0031633.pdb,0.0
00140_dnfs_0089631.pdb,0.0
00123_dnfs_0072186.pdb,0.0
00076_dnfs_0025563.pdb,0.0
00261_dnfs_0210071.pdb,0.0
00444_r1feb2024_0084440.pdb,0.0
00094_dnfs_0042904.pdb,0.0
00223_dnfs_0172172.pdb,0.0
00302_dnfs_0251208.pdb,0.0
00185_dnfs_0133984.pdb,0.0
00327_dnfs_0276267.pdb,0.0
00370_r1feb2024_0011104.pdb,0.0
00431_r1feb2024_0071648.pdb,0.0
00284_dnfs_0233624.pdb,0.0
00383_r1feb2024_0023329.pdb,0.0
00409_r1feb2024_0049525.pdb,0.0
00067_dnfs_0016159.pdb,0.0
00395_r1feb2024_0035806.pdb,0.0
00434_r1feb2024_0075145.pdb,0.0
00115_dnfs_0064709.pdb,0.0
00312_dnfs_0261727.pdb,0.0
00317_dnfs_0266367.pdb,0.0
00298_dnfs_0246973.pdb,0.0
00423_r1feb2024_0063734.pdb,0.0
00445_r1feb2024_0085976.pdb,0.0
00209_dnfs_0158033.pdb,0.0
00115_dnfs_0064513.pdb,0.0
00117_dnfs_0066576.pdb,0.0
00229_dnfs_0178041.pdb,0.0
00073_dnfs_0022628.pdb,0.0
00369_r1feb2024_0010078.pdb,0.0
00163_dnfs_0112581.pdb,0.0
00317_dnfs_0266359.pdb,0.0
00445_r1feb2024_0085447.pdb,0.0
00391_r1feb2024_0031596.pdb,0.0
00276_dnfs_0224996.pdb,0.0
00418_r1feb2024_0058267.pdb,0.0
00281_dnfs_0230645.pdb,0.0
00395_r1feb2024_0035660.pdb,0.0
00270_dnfs_0218962.pdb,0.0
00084_dnfs_0033211.pdb,0.0
00387_r1feb2024_0028049.pdb,0.0
00380_r1feb2024_0020243.pdb,0.0
00169_dnfs_0118098.pdb,0.0
00293_dnfs_0242387.pdb,0.0
00394_r1feb2024_0034186.pdb,0.0
00223_dnfs_0172087.pdb,0.0
00063_dnfs_0012390.pdb,0.0
00245_dnfs_0194764.pdb,0.0
00365_r1feb2024_0005709.pdb,0.0
00399_r1feb2024_0039705.pdb,0.0
00170_dnfs_0119595.pdb,0.0
00424_r1feb2024_0064532.pdb,0.0
00310_dnfs_0259299.pdb,0.0
00436_r1feb2024_0077174.pdb,0.0
00148_dnfs_0097236.pdb,0.0
00428_r1feb2024_0068446.pdb,0.0
00245_dnfs_0194629.pdb,0.0
00075_dnfs_0024554.pdb,0.0
00217_dnfs_0166274.pdb,0.0
00334_dnfs_0283071.pdb,0.0
00329_dnfs_0278734.pdb,0.0
00426_r1feb2024_0066236.pdb,0.0
00343_dnfs_0292365.pdb,0.0
00196_dnfs_0145000.pdb,0.0
00424_r1feb2024_0064387.pdb,0.0
00032_cpr7p_0017585.pdb,0.0
00245_dnfs_0194246.pdb,0.0
00341_dnfs_0290730.pdb,0.0
00286_dnfs_0235698.pdb,0.0
00195_dnfs_0143911.pdb,0.0
00428_r1feb2024_0068802.pdb,0.0
00092_dnfs_0040850.pdb,0.0
00223_dnfs_0172293.pdb,0.0
00067_dnfs_0016601.pdb,0.0
00441_r1feb2024_0081658.pdb,0.0
00135_dnfs_0084316.pdb,0.0
00445_r1feb2024_0085609.pdb,0.0
00180_dnfs_0129740.pdb,0.0
00205_dnfs_0154532.pdb,0.0
00070_dnfs_0019070.pdb,0.0
00406_r1feb2024_0046248.pdb,0.0
00081_dnfs_0030215.pdb,0.0
00380_r1feb2024_0020862.pdb,0.0
00312_dnfs_0261457.pdb,0.0
00285_dnfs_0234820.pdb,0.0
00393_r1feb2024_0033815.pdb,0.0
00220_dnfs_0169388.pdb,0.0
00055_dnfs_0004046.pdb,0.0
00374_r1feb2024_0014745.pdb,0.0
00189_dnfs_0138072.pdb,0.0
00357_okr6d_0000138.pdb,0.0
00445_r1feb2024_0086080.pdb,0.0
00321_dnfs_0270678.pdb,0.0
00052_dnfs_0001126.pdb,0.0
00321_dnfs_0270072.pdb,0.0
00083_dnfs_0032326.pdb,0.0
00323_dnfs_0272598.pdb,0.0
00184_dnfs_0132982.pdb,0.0
00332_dnfs_0281688.pdb,0.0
00379_r1feb2024_0019924.pdb,0.0
00302_dnfs_0251226.pdb,0.0
00270_dnfs_0219770.pdb,0.0
00158_dnfs_0106998.pdb,0.0
00262_dnfs_0211061.pdb,0.0
00084_dnfs_0033601.pdb,0.0
00114_dnfs_0062880.pdb,0.0
00296_dnfs_0244906.pdb,0.0
00289_dnfs_0238657.pdb,0.0
00076_dnfs_0025236.pdb,0.0
00361_r1feb2024_0001297.pdb,0.0
00374_r1feb2024_0014289.pdb,0.0
00434_r1feb2024_0074714.pdb,0.0
00327_dnfs_0276153.pdb,0.0
00412_r1feb2024_0052674.pdb,0.0
00091_dnfs_0039842.pdb,0.0
00329_dnfs_0278202.pdb,0.0
00247_dnfs_0196809.pdb,0.0
00289_dnfs_0238281.pdb,0.0
00417_r1feb2024_0057292.pdb,0.0
00321_dnfs_0270611.pdb,0.0
00395_r1feb2024_0035404.pdb,0.0
00129_dnfs_0078174.pdb,0.0
00266_dnfs_0215484.pdb,0.0
00326_dnfs_0275223.pdb,0.0
00361_r1feb2024_0001998.pdb,0.0
00233_dnfs_0182619.pdb,0.0
00445_r1feb2024_0086154.pdb,0.0
00230_dnfs_0179226.pdb,0.0
00360_r1feb2024_0000770.pdb,0.0
00073_dnfs_0022646.pdb,0.0
00178_dnfs_0126872.pdb,0.0
00384_r1feb2024_0024596.pdb,0.0
00418_r1feb2024_0058560.pdb,0.0
00411_r1feb2024_0051789.pdb,0.0
00367_r1feb2024_0007467.pdb,0.0
00428_r1feb2024_0068365.pdb,0.0
00367_r1feb2024_0007830.pdb,0.0
00313_dnfs_0262775.pdb,0.0
00103_dnfs_0052681.pdb,0.0
00193_dnfs_0142242.pdb,0.0
00390_r1feb2024_0031026.pdb,0.0
00206_dnfs_0155392.pdb,0.0
00245_dnfs_0194631.pdb,0.0
00190_dnfs_0139671.pdb,0.0
00204_dnfs_0153330.pdb,0.0
00418_r1feb2024_0058298.pdb,0.0
00209_dnfs_0158548.pdb,0.0
00377_r1feb2024_0017484.pdb,0.0
00309_dnfs_0258677.pdb,0.0
00402_r1feb2024_0042283.pdb,0.0
00075_dnfs_0023963.pdb,0.0
00392_r1feb2024_0032590.pdb,0.0
00437_r1feb2024_0077182.pdb,0.0
00274_dnfs_0222857.pdb,0.0
00343_dnfs_0292094.pdb,0.0
00117_dnfs_0066128.pdb,0.0
00351_dnfs_0300635.pdb,0.0
00351_dnfs_0299954.pdb,0.0
00158_dnfs_0107417.pdb,0.0
00347_dnfs_0296677.pdb,0.0
00106_dnfs_0054922.pdb,0.0
00241_dnfs_0190597.pdb,0.0
00136_dnfs_0085699.pdb,0.0
00401_r1feb2024_0041422.pdb,0.0
00192_dnfs_0141079.pdb,0.0
00338_dnfs_0286867.pdb,0.0
00424_r1feb2024_0064707.pdb,0.0
00316_dnfs_0265701.pdb,0.0
00436_r1feb2024_0077162.pdb,0.0
00446_r1feb2024_0086788.pdb,0.0
00121_dnfs_0070630.pdb,0.0
00439_r1feb2024_0079821.pdb,0.0
00088_dnfs_0037547.pdb,0.0
00264_dnfs_0213806.pdb,0.0
00278_dnfs_0227626.pdb,0.0
00438_r1feb2024_0079153.pdb,0.0
00156_dnfs_0104972.pdb,0.0
00444_r1feb2024_0085139.pdb,0.0
00334_dnfs_0283796.pdb,0.0
00086_dnfs_0035138.pdb,0.0
00417_r1feb2024_0058016.pdb,0.0
00239_dnfs_0187907.pdb,0.0
00054_dnfs_0003136.pdb,0.0
00387_r1feb2024_0027277.pdb,0.0
00431_r1feb2024_0071367.pdb,0.0
00311_dnfs_0259890.pdb,0.0
00315_dnfs_0264009.pdb,0.0
00411_r1feb2024_0051843.pdb,0.0
00335_dnfs_0284109.pdb,0.0
00445_r1feb2024_0085790.pdb,0.0
00076_dnfs_0024911.pdb,0.0
00439_r1feb2024_0079977.pdb,0.0
00104_dnfs_0053700.pdb,0.0
00307_dnfs_0256143.pdb,0.0
00409_r1feb2024_0049304.pdb,0.0
00413_r1feb2024_0054173.pdb,0.0
00444_r1feb2024_0084797.pdb,0.0
00341_dnfs_0290576.pdb,0.0
00041_cpr7p_0026923.pdb,0.0
00361_r1feb2024_0001922.pdb,0.0
00306_dnfs_0255424.pdb,0.0
00409_r1feb2024_0049426.pdb,0.0
00419_r1feb2024_0060039.pdb,0.0
00403_r1feb2024_0043299.pdb,0.0
00413_r1feb2024_0053497.pdb,0.0
00443_r1feb2024_0083907.pdb,0.0
00240_dnfs_0189665.pdb,0.0
00093_dnfs_0042250.pdb,0.0
00369_r1feb2024_0009190.pdb,0.0
00106_dnfs_0055142.pdb,0.0
00113_dnfs_0062723.pdb,0.0
00373_r1feb2024_0013473.pdb,0.0
00134_dnfs_0083421.pdb,0.0
00142_dnfs_0091391.pdb,0.0
00195_dnfs_0143834.pdb,0.0
00230_dnfs_0179038.pdb,0.0
00328_dnfs_0277801.pdb,0.0
00258_dnfs_0207767.pdb,0.0
00415_r1feb2024_0055660.pdb,0.0
00386_r1feb2024_0026958.pdb,0.0
00147_dnfs_0096614.pdb,0.0
00140_dnfs_0089184.pdb,0.0
00214_dnfs_0163816.pdb,0.0
00068_dnfs_0017481.pdb,0.0
00440_r1feb2024_0080764.pdb,0.0
00059_dnfs_0008364.pdb,0.0
00138_dnfs_0087282.pdb,0.0
00368_r1feb2024_0008469.pdb,0.0
00259_dnfs_0208285.pdb,0.0
00383_r1feb2024_0024129.pdb,0.0
00446_r1feb2024_0086743.pdb,0.0
00362_r1feb2024_0002531.pdb,0.0
00223_dnfs_0172597.pdb,0.0
00164_dnfs_0113305.pdb,0.0
00130_dnfs_0079517.pdb,0.0
00248_dnfs_0196843.pdb,0.0
00331_dnfs_0280345.pdb,0.0
00217_dnfs_0166496.pdb,0.0
00388_r1feb2024_0028526.pdb,0.0
00366_r1feb2024_0006631.pdb,0.0
00396_r1feb2024_0037131.pdb,0.0
00445_r1feb2024_0085694.pdb,0.0
00402_r1feb2024_0042401.pdb,0.0
00235_dnfs_0184274.pdb,0.0
00295_dnfs_0244283.pdb,0.0
00172_dnfs_0121703.pdb,0.0
00153_dnfs_0102147.pdb,0.0
00320_dnfs_0268942.pdb,0.0
00435_r1feb2024_0075216.pdb,0.0
00443_r1feb2024_0083950.pdb,0.0
00282_dnfs_0231664.pdb,0.0
00396_r1feb2024_0037051.pdb,0.0
00162_dnfs_0111740.pdb,0.0
00091_dnfs_0040017.pdb,0.0
00192_dnfs_0141286.pdb,0.0
00391_r1feb2024_0031544.pdb,0.0
00372_r1feb2024_0012195.pdb,0.0
00446_r1feb2024_0086926.pdb,0.0
00118_dnfs_0067050.pdb,0.0
00424_r1feb2024_0064226.pdb,0.0
00139_dnfs_0087910.pdb,0.0
00376_r1feb2024_0017111.pdb,0.0
00434_r1feb2024_0074627.pdb,0.0
00181_dnfs_0130775.pdb,0.0
00093_dnfs_0042672.pdb,0.0
00312_dnfs_0261024.pdb,0.0
00363_r1feb2024_0003796.pdb,0.0
00052_dnfs_0001334.pdb,0.0
00132_dnfs_0081745.pdb,0.0
00085_dnfs_0034009.pdb,0.0
00063_dnfs_0012278.pdb,0.0
00277_dnfs_0226309.pdb,0.0
00391_r1feb2024_0031980.pdb,0.0
00365_r1feb2024_0005268.pdb,0.0
00410_r1feb2024_0050345.pdb,0.0
00437_r1feb2024_0077512.pdb,0.0
00216_dnfs_0165687.pdb,0.0
00380_r1feb2024_0020180.pdb,0.0
00192_dnfs_0141202.pdb,0.0
00445_r1feb2024_0085329.pdb,0.0
00389_r1feb2024_0029649.pdb,0.0
00312_dnfs_0261798.pdb,0.0
00404_r1feb2024_0044964.pdb,0.0
00213_dnfs_0161994.pdb,0.0
00142_dnfs_0091354.pdb,0.0
00098_dnfs_0047365.pdb,0.0
00172_dnfs_0121660.pdb,0.0
00190_dnfs_0139718.pdb,0.0
00208_dnfs_0157125.pdb,0.0
00065_dnfs_0014292.pdb,0.0
00166_dnfs_0115421.pdb,0.0
00119_dnfs_0068124.pdb,0.0
00173_dnfs_0122302.pdb,0.0
00384_r1feb2024_0024703.pdb,0.0
00219_dnfs_0168301.pdb,0.0
00079_dnfs_0027962.pdb,0.0
00117_dnfs_0066001.pdb,0.0
00344_dnfs_0293063.pdb,0.0
00259_dnfs_0208808.pdb,0.0
00416_r1feb2024_0056636.pdb,0.0
00335_dnfs_0284142.pdb,0.0
00270_dnfs_0219091.pdb,0.0
00234_dnfs_0183375.pdb,0.0
00424_r1feb2024_0064546.pdb,0.0
00338_dnfs_0286831.pdb,0.0
00163_dnfs_0112112.pdb,0.0
00388_r1feb2024_0028307.pdb,0.0
00393_r1feb2024_0033382.pdb,0.0
00425_r1feb2024_0065739.pdb,0.0
00436_r1feb2024_0076871.pdb,0.0
00131_dnfs_0080508.pdb,0.0
00285_dnfs_0234531.pdb,0.0
00261_dnfs_0210192.pdb,0.0
00402_r1feb2024_0042218.pdb,0.0
00075_dnfs_0023848.pdb,0.0
00305_dnfs_0254198.pdb,0.0
00230_dnfs_0179449.pdb,0.0
00153_dnfs_0102046.pdb,0.0
00248_dnfs_0197339.pdb,0.0
00305_dnfs_0253958.pdb,0.0
00244_dnfs_0193479.pdb,0.0
00055_dnfs_0004185.pdb,0.0
00166_dnfs_0115194.pdb,0.0
00393_r1feb2024_0033420.pdb,0.0
00300_dnfs_0248968.pdb,0.0
00286_dnfs_0234960.pdb,0.0
00168_dnfs_0116877.pdb,0.0
00403_r1feb2024_0043632.pdb,0.0
00063_dnfs_0012465.pdb,0.0
00404_r1feb2024_0044422.pdb,0.0
00446_r1feb2024_0086762.pdb,0.0
00082_dnfs_0031335.pdb,0.0
00446_r1feb2024_0086479.pdb,0.0
00446_r1feb2024_0086994.pdb,0.0
00409_r1feb2024_0049723.pdb,0.0
00229_dnfs_0178439.pdb,0.0
00380_r1feb2024_0020481.pdb,0.0
00392_r1feb2024_0032735.pdb,0.0
00378_r1feb2024_0018679.pdb,0.0
00289_dnfs_0238765.pdb,0.0
00057_dnfs_0006435.pdb,0.0
00103_dnfs_0052186.pdb,0.0
00413_r1feb2024_0053770.pdb,0.0
00397_r1feb2024_0038169.pdb,0.0
00295_dnfs_0244284.pdb,0.0
00101_dnfs_0049972.pdb,0.0
00280_dnfs_0228948.pdb,0.0
00407_r1feb2024_0047701.pdb,0.0
00277_dnfs_0226227.pdb,0.0
00215_dnfs_0164407.pdb,0.0
00215_dnfs_0164065.pdb,0.0
00256_dnfs_0205524.pdb,0.0
00256_dnfs_0205393.pdb,0.0
